dataset,y_true,uncertainty,severity_potential,context_criticality,model_risk,model_confidence,confidence_penalty,free_energy,adaptive_free_energy,action
video,1,2.6575424759098903e-07,0.6514588958790166,0.0,1.0,1.0,0.0,0.3780106932839301,0.7161550498741885,investigate
video,0,2.6575424759098903e-07,0.4455877705098988,0.0,0.0,1.0,0.0,0.15595579940473883,0.1975002299282376,observe
video,1,2.6575424759098903e-07,0.62004846356056,0.0,1.0,1.0,0.0,0.36701704197247026,0.7022328374267023,investigate
video,0,2.6575424759098903e-07,0.20947892340791038,0.0,0.0,1.0,0.0,0.07331770291904291,0.09284845383175276,observe
video,1,2.6575424759098903e-07,0.6143398240487066,0.0,1.0,1.0,0.0,0.36501901814332155,0.6997025668699535,investigate
video,0,2.6575424759098903e-07,0.23124316656758928,0.0,0.0,1.0,0.0,0.08093518802493052,0.10249513471649027,observe
video,1,2.6575424759098903e-07,0.371850816530783,0.0,1.0,1.0,0.0,0.2801478655120483,0.5922228784461527,investigate
video,0,2.6575424759098903e-07,0.3891469487944382,0.0,0.0,1.0,0.0,0.13620151180432763,0.1724836652828789,observe
video,0,2.6575424759098903e-07,0.30113757731467067,0.0,0.0,1.0,0.0,0.105398231786409,0.13347480495620703,observe
video,0,2.6575424759098903e-07,0.493102643998088,0.0,0.0,1.0,0.0,0.17258600512560507,0.21856049921747298,observe
video,0,2.6575424759098903e-07,0.41790508617566574,0.0,0.0,1.0,0.0,0.14626685988775728,0.18523028698347183,observe
video,0,2.6575424759098903e-07,0.4176368785710074,0.0,0.0,1.0,0.0,0.14617298722612684,0.1851114079048833,observe
video,0,2.6575424759098903e-07,0.383605808318578,0.0,0.0,1.0,0.0,0.13426211263777657,0.1700276362118954,observe
video,0,2.6575424759098903e-07,0.4091544425628823,0.0,0.0,1.0,0.0,0.14320413462328307,0.18135169282105326,observe
video,1,0.03639340337146427,0.38073172843331654,0.0,0.9961538461538462,0.9961538461538462,0.0038461538461538325,0.29398181827079234,0.6117092372790027,investigate
video,1,2.6575424759098903e-07,0.5242170679642808,0.0,1.0,1.0,0.0,0.3334760535137725,0.6597569798802739,investigate
video,0,2.6575424759098903e-07,0.3078390736015297,0.0,0.0,1.0,0.0,0.10774375548680966,0.1364451446852425,observe
video,0,2.6575424759098903e-07,0.11940490099601385,0.0,0.0,1.0,0.0,0.04179179507487912,0.052924467326123124,observe
video,0,2.6575424759098903e-07,0.3569779561540329,0.0,0.0,1.0,0.0,0.12494236438018577,0.15822523212218093,observe
video,0,2.6575424759098903e-07,0.19946500671728265,0.0,0.0,1.0,0.0,0.0698128320773232,0.08840993244545438,observe
video,0,2.6575424759098903e-07,0.29581879711957054,0.0,0.0,1.0,0.0,0.10353665871812397,0.1311173338113685,observe
video,0,2.6575424759098903e-07,0.36552789905851835,0.0,0.0,1.0,0.0,0.1279348443967557,0.162014868645591,observe
video,0,2.6575424759098903e-07,0.5245057514230951,0.0,0.0,1.0,0.0,0.18357709272435754,0.2324794650136006,observe
video,0,2.6575424759098903e-07,0.35255510869747436,0.0,0.0,1.0,0.0,0.1233943677703903,0.15626486999507802,observe
video,1,2.6575424759098903e-07,0.39229202112183204,0.0,1.0,1.0,0.0,0.2873022871189155,0.6012831419316664,investigate
video,1,2.6575424759098903e-07,0.37106974138471094,0.0,1.0,1.0,0.0,0.27987448921092306,0.5918766783680761,investigate
video,1,2.6575424759098903e-07,0.5070630097851351,0.0,1.0,1.0,0.0,0.32747213315107154,0.6521536957266115,investigate
video,0,2.6575424759098903e-07,0.29540470132596175,0.0,0.0,1.0,0.0,0.10339172519036088,0.13093379193732543,observe
video,0,2.6575424759098903e-07,0.4313059243178738,0.0,0.0,1.0,0.0,0.1509571532375301,0.19117001152144225,observe
video,0,2.6575424759098903e-07,0.22566050981343802,0.0,0.0,1.0,0.0,0.07898125816097758,0.1000207041653699,observe
video,0,2.6575424759098903e-07,0.21966900267422285,0.0,0.0,1.0,0.0,0.07688423066225226,0.0973650566904458,observe
video,0,2.6575424759098903e-07,0.18925657995418166,0.0,0.0,1.0,0.0,0.06623988271023785,0.08388519732848548,observe
video,0,2.6575424759098903e-07,0.378557115950331,0.0,0.0,1.0,0.0,0.1324950703088901,0.1677898775264972,observe
video,0,2.6575424759098903e-07,0.38289548576028043,0.0,0.0,1.0,0.0,0.13401349974237242,0.1697127961784123,observe
video,0,2.6575424759098903e-07,0.2822251906443019,0.0,0.0,1.0,0.0,0.09877889645177994,0.1250921675431217,observe
video,1,2.6575424759098903e-07,0.5341602730011448,0.0,1.0,1.0,0.0,0.33695617527667493,0.6641641593653775,investigate
video,0,2.6575424759098903e-07,0.42466697407537296,0.0,0.0,1.0,0.0,0.1486335206526548,0.1882273944072526,observe
video,1,2.6575424759098903e-07,0.5981124063032313,0.0,1.0,1.0,0.0,0.3593394219324052,0.6925100024685441,investigate
video,0,2.6575424759098903e-07,0.16507325201973636,0.0,0.0,1.0,0.0,0.057775717933181994,0.0731662926735903,observe
video,0,2.6575424759098903e-07,0.386760566369265,0.0,0.0,1.0,0.0,0.135366277955517,0.1714259363485119,observe
video,0,2.6575424759098903e-07,0.3955904508189084,0.0,0.0,1.0,0.0,0.13845673751289223,0.17533965284716882,observe
video,1,2.6575424759098903e-07,0.7272605829212522,0.0,1.0,1.0,0.0,0.40454128374871257,0.7497530335052434,contain
video,1,2.6575424759098903e-07,0.6400242726954384,0.0,1.0,1.0,0.0,0.37400857516967767,0.7110868212167566,investigate
video,0,2.6575424759098903e-07,0.3601678065422933,0.0,0.0,1.0,0.0,0.12605881201607694,0.15963908642163172,observe
video,0,2.6575424759098903e-07,0.34604165821106225,0.0,0.0,1.0,0.0,0.12111466010014606,0.15337787880315076,observe
video,0,2.6575424759098903e-07,0.3459630399817652,0.0,0.0,1.0,0.0,0.12108714371989208,0.15334303242856342,observe
video,0,2.6575424759098903e-07,0.26872228880434224,0.0,0.0,1.0,0.0,0.09405288080779406,0.11910720477127827,observe
video,0,2.6575424759098903e-07,0.23903057655301274,0.0,0.0,1.0,0.0,0.08366078151982873,0.10594678973140818,observe
video,0,2.6575424759098903e-07,0.36844449755407566,0.0,0.0,1.0,0.0,0.12895565387020075,0.1633076080599195,observe
video,0,2.6575424759098903e-07,0.36806982411318373,0.0,0.0,1.0,0.0,0.12882451816588858,0.16314153956427954,observe
video,0,2.6575424759098903e-07,0.5367487884524645,0.0,0.0,1.0,0.0,0.18786215568463685,0.2379060112259291,observe
video,0,2.6575424759098903e-07,0.25416036598188974,0.0,0.0,1.0,0.0,0.08895620781993568,0.11265284651467587,observe
video,1,2.6575424759098903e-07,0.5589648993848297,0.0,1.0,1.0,0.0,0.34563779451096466,0.6751584454259124,investigate
video,0,2.6575424759098903e-07,0.4428446579135342,0.0,0.0,1.0,0.0,0.15499570999601125,0.1962843855887911,observe
video,0,2.6575424759098903e-07,0.4924943558835533,0.0,0.0,1.0,0.0,0.17237310428551791,0.21829088445146236,observe
video,1,0.03639340337146427,0.6720614613319665,0.0,0.9961538461538462,0.9961538461538462,0.0038461538461538325,0.3959472247853198,0.740836859355734,contain
video,0,2.6575424759098903e-07,0.19778358528633647,0.0,0.0,1.0,0.0,0.06922433457649203,0.08766466711010165,observe
video,0,0.06237041197550955,0.34076833855900707,0.0,0.007308846698975371,0.9926911533010245,0.007308846698975469,0.13980725376304917,0.1837219404974707,observe
video,0,2.6575424759098903e-07,0.28102421539419814,0.0,0.0,1.0,0.0,0.09835855511424361,0.12455985291572025,observe
video,0,2.6575424759098903e-07,0.34657548584159037,0.0,0.0,1.0,0.0,0.12130149977083089,0.15361449005406252,observe
video,0,2.6575424759098903e-07,0.37159797750646095,0.0,0.0,1.0,0.0,0.1300593718535356,0.1647053416982496,observe
video,0,2.6575424759098903e-07,0.4726483740114178,0.0,0.0,1.0,0.0,0.1654270106302705,0.20949444468738823,observe
video,0,2.6575424759098903e-07,0.3774899929057166,0.0,0.0,1.0,0.0,0.13212157724327508,0.16731689092178884,observe
video,1,2.6575424759098903e-07,0.5865690680021244,0.0,1.0,1.0,0.0,0.3552992535270178,0.687393587433187,investigate
video,0,2.6575424759098903e-07,0.3148544135045338,0.0,0.0,1.0,0.0,0.1101991244528611,0.1395545909841895,observe
video,0,2.6575424759098903e-07,0.4593954346938032,0.0,0.0,1.0,0.0,0.16078848186910538,0.20362027412956835,observe
video,0,2.6575424759098903e-07,0.3652559851234527,0.0,0.0,1.0,0.0,0.12783967451948272,0.16189434679052594,observe
video,0,2.6575424759098903e-07,0.4487626237933046,0.0,0.0,1.0,0.0,0.15706699805393087,0.1989074369813924,observe
video,0,2.6575424759098903e-07,0.3277605591088437,0.0,0.0,1.0,0.0,0.11471627541436957,0.1452750503258399,observe
video,0,2.6575424759098903e-07,0.4063075520924306,0.0,0.0,1.0,0.0,0.14220772295862497,0.1800898504642684,observe
video,0,2.6575424759098903e-07,0.4567743419998142,0.0,0.0,1.0,0.0,0.15987109942620925,0.20245851331837358,observe
video,0,2.6575424759098903e-07,0.256665607454888,0.0,0.0,1.0,0.0,0.08983304233548506,0.11376325797497404,observe
video,0,2.6575424759098903e-07,0.2771170531410833,0.0,0.0,1.0,0.0,0.09699104832565343,0.12282806067538549,observe
video,0,2.6575424759098903e-07,0.4578441979312737,0.0,0.0,1.0,0.0,0.16024554900222004,0.20293271123500745,observe
video,0,2.6575424759098903e-07,0.30096706833606796,0.0,0.0,1.0,0.0,0.10533855364389806,0.1333992293576211,observe
video,1,0.03639340337146427,0.6228787691107844,0.0,0.9961538461538462,0.9961538461538462,0.0038461538461538325,0.3787332825079061,0.7190373539270781,investigate
video,0,2.6575424759098903e-07,0.36273969247544335,0.0,0.0,1.0,0.0,0.12695897209267945,0.16077903705933677,observe
video,0,2.6575424759098903e-07,0.45452111166156295,0.0,0.0,1.0,0.0,0.1590824688078213,0.20145980208943506,observe
video,0,2.6575424759098903e-07,0.44636986310014015,0.0,0.0,1.0,0.0,0.15622953181132332,0.19784688097348754,observe
video,1,2.6575424759098903e-07,0.5692997045393938,0.0,1.0,1.0,0.0,0.3492549763150621,0.679739195907359,investigate
video,0,2.6575424759098903e-07,0.38418578230311917,0.0,0.0,1.0,0.0,0.134465103532366,0.1702847011559539,observe
video,0,2.6575424759098903e-07,0.44715444683682526,0.0,0.0,1.0,0.0,0.1565041361191631,0.19819463618278318,observe
video,0,2.6575424759098903e-07,0.3525898544654964,0.0,0.0,1.0,0.0,0.12340652878919801,0.1562802705460526,observe
video,0,2.6575424759098903e-07,0.3884029236128417,0.0,0.0,1.0,0.0,0.13594110299076886,0.17215388705698742,observe
video,0,2.6575424759098903e-07,0.3213260121286878,0.0,0.0,1.0,0.0,0.112464183971315,0.14242303195331904,observe
video,0,2.6575424759098903e-07,0.18558798203647714,0.0,0.0,1.0,0.0,0.06495587343904127,0.08225914522334855,observe
video,0,2.6575424759098903e-07,0.2235578267873596,0.0,0.0,1.0,0.0,0.07824531910185013,0.09908872081977343,observe
video,0,2.6575424759098903e-07,0.4253181530861581,0.0,0.0,1.0,0.0,0.14886143330642962,0.18851601993260608,observe
video,0,2.6575424759098903e-07,0.2412457790175843,0.0,0.0,1.0,0.0,0.08443610238242877,0.10692864566428048,observe
video,0,2.6575424759098903e-07,0.39034888005330376,0.0,0.0,1.0,0.0,0.1366221877449306,0.1730164036471124,observe
video,1,2.6575424759098903e-07,0.6780153119849378,0.0,1.0,1.0,0.0,0.3873054389210025,0.7279257909809013,contain
video,0,2.6575424759098903e-07,0.39255301514162216,0.0,0.0,1.0,0.0,0.13739363502584204,0.1739933541281313,observe
video,0,2.6575424759098903e-07,0.22156146591607698,0.0,0.0,1.0,0.0,0.07754659279690121,0.09820386320654302,observe
video,0,2.6575424759098903e-07,0.3669807399631356,0.0,0.0,1.0,0.0,0.12844333871337174,0.16265881902237697,observe
video,0,2.6575424759098903e-07,0.2628549120660395,0.0,0.0,1.0,0.0,0.0919992989493881,0.11650657627206178,observe
video,1,2.6575424759098903e-07,0.48423489083176213,0.0,1.0,1.0,0.0,0.31948229151739105,0.6420354675334073,investigate
video,0,2.6575424759098903e-07,0.39210597350190124,0.0,0.0,1.0,0.0,0.1372371704519397,0.17379520949204455,observe
video,0,2.6575424759098903e-07,0.40700656309793626,0.0,0.0,1.0,0.0,0.14245237681055195,0.18039967681823624,observe
video,0,2.6575424759098903e-07,0.23057705570171985,0.0,0.0,1.0,0.0,0.08070204922187622,0.10219989086584248,observe
video,0,2.6575424759098903e-07,0.404927467395107,0.0,0.0,1.0,0.0,0.14172469331456172,0.17947814820697813,observe
video,0,2.6575424759098903e-07,0.19389634892820704,0.0,0.0,1.0,0.0,0.06786380185114674,0.08594170672984384,observe
video,0,2.6575424759098903e-07,0.5106528982882936,0.0,0.0,1.0,0.0,0.17872859412717704,0.2263393914739822,observe
video,0,2.6575424759098903e-07,0.3383833651093722,0.0,0.0,1.0,0.0,0.11843425751455455,0.14998345294915838,observe
video,0,2.6575424759098903e-07,0.24863035809883782,0.0,0.0,1.0,0.0,0.08702070506086751,0.11020175180182522,observe
video,0,2.6575424759098903e-07,0.3298259415001452,0.0,0.0,1.0,0.0,0.1154391592513251,0.1461905007133247,observe
video,0,2.6575424759098903e-07,0.3779813486590096,0.0,0.0,1.0,0.0,0.13229355175692764,0.1675346771373775,observe
video,1,2.6575424759098903e-07,0.6016139306824604,0.0,1.0,1.0,0.0,0.3605649554651354,0.6940620016834366,investigate
video,0,2.6575424759098903e-07,0.27169284371737024,0.0,0.0,1.0,0.0,0.09509257502735385,0.120423859574587,observe
video,0,0.030754748016947046,0.48617521242192835,0.0,0.0031547636982872827,0.9968452363017128,0.003154763698287155,0.18017643967733082,0.2313562058124746,observe
video,1,0.03639340337146427,0.5230600046897462,0.0,0.9961538461538462,0.9961538461538462,0.0038461538461538325,0.3437967149605427,0.6747941537563282,investigate
video,0,2.6575424759098903e-07,0.28272772217426956,0.0,0.0,1.0,0.0,0.09895478248726862,0.12531490725745728,observe
video,0,2.6575424759098903e-07,0.2530607835888606,0.0,0.0,1.0,0.0,0.08857135398237548,0.11216547278087749,observe
video,0,2.6575424759098903e-07,0.4523037438136197,0.0,0.0,1.0,0.0,0.15830639006104116,0.2004769863822106,observe
video,0,2.6575424759098903e-07,0.48595718922637476,0.0,0.0,1.0,0.0,0.17008509595550544,0.21539338141542855,observe
video,0,2.6575424759098903e-07,0.39945407434666114,0.0,0.0,1.0,0.0,0.13980900574760566,0.1770521471874289,observe
video,0,2.6575424759098903e-07,0.5175346655741198,0.0,0.0,1.0,0.0,0.1811372126772162,0.2293896336736457,observe
video,0,2.6575424759098903e-07,0.3705048250658692,0.0,0.0,1.0,0.0,0.1296767684993285,0.1642208179463602,observe
video,0,2.6575424759098903e-07,0.29103262153334636,0.0,0.0,1.0,0.0,0.1018614972629455,0.12899593183107066,observe
video,1,0.016482112201001944,0.7272104300706641,0.0,0.9984734719172442,0.9984734719172442,0.0015265280827557737,0.4093919577808952,0.7568379160539261,contain
video,0,2.6575424759098903e-07,0.4528636570143949,0.0,0.0,1.0,0.0,0.1585023596813125,0.2007251596787228,observe
video,0,2.6575424759098903e-07,0.40672310439457,0.0,0.0,1.0,0.0,0.14235316626437378,0.18027403791430957,observe
video,0,2.6575424759098903e-07,0.3518725987836292,0.0,0.0,1.0,0.0,0.12315548930054449,0.15596235750745188,observe
video,1,2.6575424759098903e-07,0.44190612419868974,0.0,1.0,1.0,0.0,0.3046672231958157,0.6232738638811258,investigate
video,0,2.6575424759098903e-07,0.3270536132455658,0.0,0.0,1.0,0.0,0.11446884436222231,0.14496170696279287,observe
video,0,2.6575424759098903e-07,0.10417716934143996,0.0,0.0,1.0,0.0,0.03646208899577826,0.04617499909089238,observe
video,0,2.6575424759098903e-07,0.410401963360285,0.0,0.0,1.0,0.0,0.143640766902374,0.18190463807815793,observe
video,0,2.6575424759098903e-07,0.4385817361730541,0.0,0.0,1.0,0.0,0.15350368738684322,0.19439490818471547,observe
video,0,2.6575424759098903e-07,0.38151994243910037,0.0,0.0,1.0,0.0,0.1335320595799594,0.16910310681934745,observe
video,0,2.6575424759098903e-07,0.2507336072829757,0.0,0.0,1.0,0.0,0.08775684227531577,0.11113398608866004,observe
video,1,2.6575424759098903e-07,0.7049746207227684,0.0,1.0,1.0,0.0,0.3967411969792432,0.7398751083249006,contain
video,0,2.6575424759098903e-07,0.37692318768954974,0.0,0.0,1.0,0.0,0.13192319541761668,0.16706566284075472,observe
video,0,2.6575424759098903e-07,0.40310430504781053,0.0,0.0,1.0,0.0,0.14108658649300795,0.17867005829379332,observe
video,0,2.6575424759098903e-07,0.44351116478978814,0.0,0.0,1.0,0.0,0.1552289874027001,0.19657980496522118,observe
video,0,2.6575424759098903e-07,0.30133553914395883,0.0,0.0,1.0,0.0,0.10546751842665986,0.13356254862735106,observe
video,0,2.6575424759098903e-07,0.43341424096330006,0.0,0.0,1.0,0.0,0.15169506406342928,0.19210449188601045,observe
video,0,2.6575424759098903e-07,0.41256619886226176,0.0,0.0,1.0,0.0,0.1443982493280659,0.18286390365398408,observe
video,1,2.6575424759098903e-07,0.5373040506751222,0.0,1.0,1.0,0.0,0.33805649746256705,0.6655575926114096,investigate
video,0,2.6575424759098903e-07,0.4079074754560693,0.0,0.0,1.0,0.0,0.14276769613589851,0.1807989929791642,observe
video,0,2.6575424759098903e-07,0.3198780983812433,0.0,0.0,1.0,0.0,0.11195741415970943,0.14178126546652944,observe
video,1,2.6575424759098903e-07,0.4312264806176385,0.0,1.0,1.0,0.0,0.30092934794244774,0.6185402688356522,investigate
video,0,2.6575424759098903e-07,0.2853216126967233,0.0,0.0,1.0,0.0,0.09986264417012743,0.12646461110594273,observe
video,0,2.6575424759098903e-07,0.22381054347422533,0.0,0.0,1.0,0.0,0.07833376994225313,0.0992007337767394,observe
video,1,2.6575424759098903e-07,0.6075884123775113,0.0,1.0,1.0,0.0,0.3626560240584032,0.6967101028804786,investigate
video,0,2.6575424759098903e-07,0.5827567315920628,0.0,0.0,1.0,0.0,0.20396493578349623,0.2582983557873561,observe
video,1,2.6575424759098903e-07,0.7490445242295387,0.0,1.0,1.0,0.0,0.41216566320661285,0.7594084453048234,contain
video,0,2.6575424759098903e-07,0.25647201462260466,0.0,0.0,1.0,0.0,0.0897652848441859,0.1136774507975359,observe
video,0,2.6575424759098903e-07,0.2839605183399024,0.0,0.0,1.0,0.0,0.0993862611452401,0.1258613260379559,observe
video,1,2.6575424759098903e-07,0.5616443574024692,0.0,1.0,1.0,0.0,0.34657560481713845,0.6763460758089483,investigate
video,0,2.6575424759098903e-07,0.2778162565236905,0.0,0.0,1.0,0.0,0.09723576950956596,0.12313797229767598,observe
video,0,2.6575424759098903e-07,0.2521690116105731,0.0,0.0,1.0,0.0,0.08825923378997486,0.11177020795896868,observe
video,0,2.6575424759098903e-07,0.5033437478737139,0.0,0.0,1.0,0.0,0.17617039148207414,0.22309971798427294,observe
video,0,2.6575424759098903e-07,0.35568847129473435,0.0,0.0,1.0,0.0,0.1244910446794313,0.15765368691143825,observe
video,0,2.6575424759098903e-07,0.2973776655374752,0.0,0.0,1.0,0.0,0.10408226266439059,0.13180827932500258,observe
video,1,2.6575424759098903e-07,0.5409706280422102,0.0,1.0,1.0,0.0,0.3393397995410478,0.6671827491371843,investigate
video,1,2.6575424759098903e-07,0.4424484013175372,0.0,1.0,1.0,0.0,0.3048570201874123,0.6235142202435426,investigate
video,1,2.6575424759098903e-07,0.8193477603250401,0.0,1.0,1.0,0.0,0.43677179584003833,0.7905693213712195,contain
video,1,2.6575424759098903e-07,0.38236668156412207,0.0,1.0,1.0,0.0,0.28382841827371696,0.5968838810576069,investigate
video,0,2.6575424759098903e-07,0.42798365716139647,0.0,0.0,1.0,0.0,0.14979435973276303,0.18969746543577107,observe
video,1,2.6575424759098903e-07,0.36692871830432194,0.0,1.0,1.0,0.0,0.27842513113278694,0.5900412307533917,investigate
video,0,2.6575424759098903e-07,0.5133099511320159,0.0,0.0,1.0,0.0,0.17965856262247984,0.2275170910929958,observe
video,1,0.03639340337146427,0.5032242117851633,0.0,0.9961538461538462,0.9961538461538462,0.0038461538461538325,0.33685418744393875,0.6660022301023619,investigate
video,0,2.6575424759098903e-07,0.13753250489130242,0.0,0.0,1.0,0.0,0.04813645643823012,0.06095926130906968,observe
video,0,2.6575424759098903e-07,0.3668985359991147,0.0,0.0,1.0,0.0,0.12841456732596443,0.16262238332357723,observe
video,0,2.6575424759098903e-07,0.21398080675489653,0.0,0.0,1.0,0.0,0.07489336209048805,0.09484384745560022,observe
video,1,2.6575424759098903e-07,0.3685210285000961,0.0,1.0,1.0,0.0,0.27898243970130787,0.5907469988435315,investigate
video,0,2.6575424759098903e-07,0.34015913265705006,0.0,0.0,1.0,0.0,0.11905577615624179,0.15077053581403177,observe
video,0,2.6575424759098903e-07,0.4234288327848719,0.0,0.0,1.0,0.0,0.14820017120097945,0.18767860647871998,observe
video,0,2.6575424759098903e-07,0.2416407555193966,0.0,0.0,1.0,0.0,0.08457434415806309,0.10710371319325444,observe
video,1,0.06507307495461,0.5922597614119794,0.0,0.9923076923076923,0.9923076923076923,0.007692307692307665,0.3764282235959604,0.7174749706570532,investigate
video,0,2.6575424759098903e-07,0.3666445544384555,0.0,0.0,1.0,0.0,0.1283256737797337,0.1625098097298937,observe
video,0,2.6575424759098903e-07,0.2743663316068791,0.0,0.0,1.0,0.0,0.09602829578868197,0.12160884378607947,observe
video,1,0.03639340337146427,0.5173060850529957,0.0,0.9961538461538462,0.9961538461538462,0.0038461538461538325,0.3417828430876801,0.6722438134497565,investigate
video,0,2.6575424759098903e-07,0.4646676157837523,0.0,0.0,1.0,0.0,0.16263374525058757,0.20595709090597294,observe
video,0,0.13762356208979176,0.476043077261975,0.0,0.01932321814341027,0.9806767818565898,0.019323218143410203,0.21273295020448132,0.2848830695092577,observe
video,0,2.6575424759098903e-07,0.3272397221003351,0.0,0.0,1.0,0.0,0.11453398246139154,0.14504419697719909,observe
video,0,2.6575424759098903e-07,0.3318818068115633,0.0,0.0,1.0,0.0,0.11615871211032143,0.14710173279503538,observe
video,1,2.6575424759098903e-07,0.4031218137211444,0.0,1.0,1.0,0.0,0.2910927145286748,0.6060832883225599,investigate
video,0,2.6575424759098903e-07,0.335998064351944,0.0,0.0,1.0,0.0,0.11759940224945467,0.14892620344812074,observe
video,0,2.6575424759098903e-07,0.2960970677595544,0.0,0.0,1.0,0.0,0.10363405344211832,0.13124067318245625,observe
video,1,2.6575424759098903e-07,0.6622843710656464,0.0,1.0,1.0,0.0,0.3817996095992505,0.7209532826353686,contain
video,0,2.6575424759098903e-07,0.3324856543856086,0.0,0.0,1.0,0.0,0.11637005876123728,0.14736937935674216,observe
video,0,2.6575424759098903e-07,0.40192519419993417,0.0,0.0,1.0,0.0,0.14067389769625122,0.1781474347413112,observe
video,0,2.6575424759098903e-07,0.2818850854217035,0.0,0.0,1.0,0.0,0.09865985962387049,0.12494142090214876,observe
video,1,0.03639340337146427,0.4873735688519649,0.0,0.9961538461538462,0.9961538461538462,0.0038461538461538325,0.33130646241731926,0.6589766655985723,investigate
video,0,2.6575424759098903e-07,0.2390065800218691,0.0,0.0,1.0,0.0,0.08365238273392846,0.10593615362168524,observe
video,0,2.6575424759098903e-07,0.4343786299301789,0.0,0.0,1.0,0.0,0.15203260020183687,0.19253194312077138,observe
video,1,2.6575424759098903e-07,0.8184842020694503,0.0,1.0,1.0,0.0,0.4364695504505819,0.7901865618672048,contain
video,0,2.6575424759098903e-07,0.3172795278966442,0.0,0.0,1.0,0.0,0.11104791449009974,0.1406294872936102,observe
video,0,2.6575424759098903e-07,0.1782544479988296,0.0,0.0,1.0,0.0,0.062389136525864634,0.07900866405111051,observe
video,0,2.6575424759098903e-07,0.4266617365713722,0.0,0.0,1.0,0.0,0.14933168752625453,0.18911154356413193,observe
video,0,2.6575424759098903e-07,0.37894665961317714,0.0,0.0,1.0,0.0,0.13263141059088626,0.16796253702945255,observe
video,0,2.6575424759098903e-07,0.3971235535474357,0.0,0.0,1.0,0.0,0.13899332346787677,0.17601917809769635,observe
video,1,2.6575424759098903e-07,0.6011810107286315,0.0,1.0,1.0,0.0,0.3604134334812953,0.6938701162770579,investigate
video,1,2.6575424759098903e-07,0.4136900255477088,0.0,1.0,1.0,0.0,0.29479158866797234,0.6107674928807063,investigate
video,1,2.6575424759098903e-07,0.5726428737042815,0.0,1.0,1.0,0.0,0.35042508552277274,0.6812210065010355,investigate
video,0,2.6575424759098903e-07,0.49703027038046355,0.0,0.0,1.0,0.0,0.17396067435943652,0.22030136188231617,observe
video,0,2.6575424759098903e-07,0.34345098370950355,0.0,0.0,1.0,0.0,0.12020792402460051,0.1522296004086572,observe
video,0,2.6575424759098903e-07,0.5261682957264643,0.0,0.0,1.0,0.0,0.18415898323053675,0.23321636333961515,observe
video,0,2.6575424759098903e-07,0.35128139627316546,0.0,0.0,1.0,0.0,0.12294856842188218,0.15570031568431764,observe
video,0,2.6575424759098903e-07,0.1935647536960056,0.0,0.0,1.0,0.0,0.06774774351987622,0.0857947320170326,observe
video,0,2.6575424759098903e-07,0.4071432653432858,0.0,0.0,1.0,0.0,0.1425002225964243,0.1804602680792068,observe
video,0,2.6575424759098903e-07,0.40364230734968365,0.0,0.0,1.0,0.0,0.14127488729866355,0.1789085199064185,observe
video,0,2.6575424759098903e-07,0.45081965616840725,0.0,0.0,1.0,0.0,0.1577869593852168,0.19981918634692755,observe
video,0,2.6575424759098903e-07,0.3126038018336129,0.0,0.0,1.0,0.0,0.1094114103680388,0.13855704044105543,observe
video,0,2.6575424759098903e-07,0.3726264258383593,0.0,0.0,1.0,0.0,0.13041932876970003,0.16516118630499632,observe
video,0,2.6575424759098903e-07,0.3066221282800508,0.0,0.0,1.0,0.0,0.10731782462429205,0.1359057515584358,observe
video,0,2.6575424759098903e-07,0.30631149925312223,0.0,0.0,1.0,0.0,0.10720910446486705,0.13576806980794567,observe
video,0,2.6575424759098903e-07,0.24747568812900797,0.0,0.0,1.0,0.0,0.08661657057142706,0.10968996130929967,observe
video,0,2.6575424759098903e-07,0.4151929852972497,0.0,0.0,1.0,0.0,0.14531762458031167,0.1840281881321887,observe
video,1,0.004893364968760995,0.18309879132374857,0.0,0.9996175525876879,0.9996175525876879,0.00038244741231208135,0.2155334640833247,0.510692541350836,monitor
video,0,2.6575424759098903e-07,0.37096552187440857,0.0,0.0,1.0,0.0,0.12983801238231726,0.16442501503531892,observe
video,0,2.6575424759098903e-07,0.4795368263140967,0.0,0.0,1.0,0.0,0.16783796893620812,0.2125476499225139,observe
video,0,2.6575424759098903e-07,0.40389240968166223,0.0,0.0,1.0,0.0,0.14136242311485606,0.17901937408900714,observe
video,0,2.6575424759098903e-07,0.31365958795443627,0.0,0.0,1.0,0.0,0.10978093551032696,0.13902500212092614,observe
video,0,2.6575424759098903e-07,0.27961660066286315,0.0,0.0,1.0,0.0,0.09786588995827637,0.12393594837549711,observe
video,0,2.6575424759098903e-07,0.3648951204671115,0.0,0.0,1.0,0.0,0.12771337188976328,0.16173439883567337,observe
video,1,0.01969647261431833,0.3716142183723972,0.0,0.9981240579189218,0.9981240579189218,0.001875942081078219,0.2858801211105806,0.6005956305120508,investigate
video,0,2.6575424759098903e-07,0.35394552086215586,0.0,0.0,1.0,0.0,0.12388101202802881,0.15688114975047923,observe
video,0,2.6575424759098903e-07,0.36694821687533286,0.0,0.0,1.0,0.0,0.12843195563264076,0.1626444036417401,observe
video,0,2.6575424759098903e-07,0.39432810071366964,0.0,0.0,1.0,0.0,0.13801491497605864,0.17478013471733034,observe
video,0,2.6575424759098903e-07,0.41822734022834834,0.0,0.0,1.0,0.0,0.1463796488061962,0.18537312135576012,observe
